No,Facility_nm,Location_nm,Facility_Type,OffDay,DayOpenTIme,DayEndTime,EndOpenTime,EndEndTime,Cost,Capacity,Size,Internal_Info,Regi_Method,Image,Loc_Address,Loc_New_Address,POC_nm,POC_num,Lat,Lng,UpdateDate,Supplier_code,Supplier_nm,address1,address2,jibun_address,road_address
64,강서체육공원 보조체육관(2층),강서체육공원,체육관,매주 월요일,9:00,21:00,9:00,18:00,Y,,,,,,부산광역시 강서구 체육공원로 43(대저1동),,부산광역시 체육시설관리사업소,051-970-1216,35.210957,128.972213,2021-03-23,6260000,부산광역시,부산광역시,강서구,부산광역시 강서구 대저1동 2175-2,부산광역시 강서구 낙동북로 411
65,테니스장,강서체육공원,테니스장,매주 월요일,6:00,22:00,6:00,22:00,Y,,,,,,부산광역시 강서구 체육공원로 43(대저1동),,부산광역시 체육시설관리사업소,051-970-1211,35.210957,128.972213,2021-03-23,6260000,부산광역시,부산광역시,강서구,부산광역시 강서구 대저1동 2175-2,부산광역시 강서구 낙동북로 411
66,강서체육공원 보조체육관(1층2층),강서체육공원,배드맨턴장,매주 월요일,6:00,22:00,6:00,22:00,Y,,,,,,부산광역시 강서구 체육공원로 43(대저1동),,부산광역시 체육시설관리사업소,051-970-1216,35.210957,128.972213,2021-03-23,6260000,부산광역시,부산광역시,강서구,부산광역시 강서구 대저1동 2175-2,부산광역시 강서구 낙동북로 411
67,강서체육공원 보조체육관(2층),강서체육공원,체육관,매주 월요일,9:00,21:00,9:00,18:00,Y,,,,,,부산광역시 강서구 체육공원로 43(대저1동),,부산광역시 체육시설관리사업소,051-970-1216,35.210957,128.972213,2021-03-23,6260000,부산광역시,부산광역시,강서구,부산광역시 강서구 대저1동 2175-2,부산광역시 강서구 낙동북로 411
68,테니스장,강서체육공원,테니스장,매주 월요일,6:00,22:00,6:00,22:00,Y,,,,,,부산광역시 강서구 체육공원로 43(대저1동),,부산광역시 체육시설관리사업소,051-970-1211,35.210957,128.972213,2021-03-23,6260000,부산광역시,부산광역시,강서구,부산광역시 강서구 대저1동 2175-2,부산광역시 강서구 낙동북로 411
69,강서체육공원 보조체육관(1층2층),강서체육공원,배드맨턴장,매주 월요일,6:00,22:00,6:00,22:00,Y,,,,,,부산광역시 강서구 체육공원로 43(대저1동),,부산광역시 체육시설관리사업소,051-970-1216,35.210957,128.972213,2021-03-23,6260000,부산광역시,부산광역시,강서구,부산광역시 강서구 대저1동 2175-2,부산광역시 강서구 낙동북로 411
70,강서체육공원 보조체육관(2층),강서체육공원,체육관,매주 월요일,9:00,21:00,9:00,18:00,Y,,,,,,부산광역시 강서구 체육공원로 43(대저1동),,부산광역시 체육시설관리사업소,051-970-1216,35.210957,128.972213,2021-03-23,6260000,부산광역시,부산광역시,강서구,부산광역시 강서구 대저1동 2175-2,부산광역시 강서구 낙동북로 411
71,테니스장,강서체육공원,테니스장,매주 월요일,6:00,22:00,6:00,22:00,Y,,,,,,부산광역시 강서구 체육공원로 43(대저1동),,부산광역시 체육시설관리사업소,051-970-1211,35.210957,128.972213,2021-03-23,6260000,부산광역시,부산광역시,강서구,부산광역시 강서구 대저1동 2175-2,부산광역시 강서구 낙동북로 411
72,강서체육공원 보조체육관(1층2층),강서체육공원,배드맨턴장,매주 월요일,6:00,22:00,6:00,22:00,Y,,,,,,부산광역시 강서구 체육공원로 43(대저1동),,부산광역시 체육시설관리사업소,051-970-1216,35.210957,128.972213,2021-03-23,6260000,부산광역시,부산광역시,강서구,부산광역시 강서구 대저1동 2175-2,부산광역시 강서구 낙동북로 411
73,강서체육공원 보조체육관(2층),강서체육공원,체육관,매주 월요일,9:00,21:00,9:00,18:00,Y,,,,,,부산광역시 강서구 체육공원로 43(대저1동),,부산광역시 체육시설관리사업소,051-970-1216,35.210957,128.972213,2021-03-23,6260000,부산광역시,부산광역시,강서구,부산광역시 강서구 대저1동 2175-2,부산광역시 강서구 낙동북로 411
74,테니스장,강서체육공원,테니스장,매주 월요일,6:00,22:00,6:00,22:00,Y,,,,,,부산광역시 강서구 체육공원로 43(대저1동),,부산광역시 체육시설관리사업소,051-970-1211,35.210957,128.972213,2021-03-23,6260000,부산광역시,부산광역시,강서구,부산광역시 강서구 대저1동 2175-2,부산광역시 강서구 낙동북로 411
75,아시아드주경기장,부산종합운동장,다목적경기장,연중무휴,6:00,18:00,6:00,22:00,Y,,,,,,부산광역시 연제구 월드컵대로 344,,부산광역시 체육시설관리사업소,051-500-2123,35.18945966,129.0555999,2021-03-23,6260000,부산광역시,부산광역시,연제구,부산광역시 연제구 거제동 1427-30,부산광역시 연제구 월드컵대로 344
76,아시아드보조경기장,부산종합운동장,다목적경기장,연중무휴,6:00,22:00,6:00,22:00,Y,,,,,,부산광역시 연제구 월드컵대로 344,,부산광역시 체육시설관리사업소,051-500-2123,35.18942289,129.0556429,2021-03-23,6260000,부산광역시,부산광역시,연제구,부산광역시 연제구 거제동 1427-30,부산광역시 연제구 월드컵대로 344
77,아시아드주경기장,부산종합운동장,다목적경기장,연중무휴,6:00,18:00,6:00,22:00,Y,,,,,,부산광역시 연제구 월드컵대로 344,,부산광역시 체육시설관리사업소,051-500-2123,35.18967585,129.0556053,2021-03-23,6260000,부산광역시,부산광역시,연제구,부산광역시 연제구 거제동 산 126-1,부산광역시 연제구 월드컵대로 344
78,아시아드보조경기장,부산종합운동장,다목적경기장,연중무휴,6:00,22:00,6:00,22:00,Y,,,,,,부산광역시 연제구 월드컵대로 344,,부산광역시 체육시설관리사업소,051-500-2123,35.18945817,129.0556877,2021-03-23,6260000,부산광역시,부산광역시,연제구,부산광역시 연제구 거제동 1427-30,부산광역시 연제구 월드컵대로 344
79,연제구국민체육센터,연제구국민체육센터,체육관,둘째넷째주 월요일,6:00,22:00,9:00,17:00,Y,,848,,인터넷,http://sports.yeonje.go.kr/subpage/index/6,부산광역시 연제구 쌍미천로 132,부산광역시 연제구 연산동 639-13,부산광역시 연제구청,051-665-5127,35.18415232,129.087474,2021-05-24,3370000,부산광역시 연제구,부산광역시,연제구,부산광역시 연제구 연산동 2077-6,부산광역시 연제구 쌍미천로 132
80,아시아드주경기장,부산종합운동장,다목적경기장,연중무휴,6:00,18:00,6:00,22:00,Y,,,,,,부산광역시 연제구 월드컵대로 344,,부산광역시 체육시설관리사업소,051-500-2123,35.18945966,129.0555999,2021-03-23,6260000,부산광역시,부산광역시,연제구,부산광역시 연제구 거제동 1427-30,부산광역시 연제구 월드컵대로 344
81,아시아드보조경기장,부산종합운동장,다목적경기장,연중무휴,6:00,22:00,6:00,22:00,Y,,,,,,부산광역시 연제구 월드컵대로 344,,부산광역시 체육시설관리사업소,051-500-2123,35.18942289,129.0556429,2021-03-23,6260000,부산광역시,부산광역시,연제구,부산광역시 연제구 거제동 1427-30,부산광역시 연제구 월드컵대로 344
82,아시아드주경기장,부산종합운동장,다목적경기장,연중무휴,6:00,18:00,6:00,22:00,Y,,,,,,부산광역시 연제구 월드컵대로 344,,부산광역시 체육시설관리사업소,051-500-2123,35.18967585,129.0556053,2021-03-23,6260000,부산광역시,부산광역시,연제구,부산광역시 연제구 거제동 산 126-1,부산광역시 연제구 월드컵대로 344
83,아시아드보조경기장,부산종합운동장,다목적경기장,연중무휴,6:00,22:00,6:00,22:00,Y,,,,,,부산광역시 연제구 월드컵대로 344,,부산광역시 체육시설관리사업소,051-500-2123,35.18945817,129.0556877,2021-03-23,6260000,부산광역시,부산광역시,연제구,부산광역시 연제구 거제동 1427-30,부산광역시 연제구 월드컵대로 344
84,연제구국민체육센터,연제구국민체육센터,체육관,둘째넷째주 월요일,6:00,22:00,9:00,17:00,Y,,848,,인터넷,http://sports.yeonje.go.kr/subpage/index/6,부산광역시 연제구 쌍미천로 132,부산광역시 연제구 연산동 639-13,부산광역시 연제구청,051-665-5127,35.18415232,129.087474,2021-05-24,3370000,부산광역시 연제구,부산광역시,연제구,부산광역시 연제구 연산동 2077-6,부산광역시 연제구 쌍미천로 132
85,기장체육관주경기장,기장체육관,다목적경기장,연중무휴,6:00,22:00,6:00,22:00,Y,,,,,,부산광역시 기장군 기장읍 기장대로 650,,부산광역시 체육시설관리사업소,051-720-1211,35.25208099,129.223457,2021-03-23,6260000,부산광역시,부산광역시,기장군,부산광역시 기장군 기장읍 동부리 1,부산광역시 기장군 기장읍 기장대로 650
86,기장체육관보조경기장,기장체육관,다목적경기장,연중무휴,6:00,22:00,6:00,22:00,Y,,,,,,부산광역시 기장군 기장읍 기장대로 650,,부산광역시 체육시설관리사업소,051-720-1211,35.25208099,129.223457,2021-03-23,6260000,부산광역시,부산광역시,기장군,부산광역시 기장군 기장읍 동부리 1,부산광역시 기장군 기장읍 기장대로 650
87,기장군국민체육센터실내체육관,기장군국민체육센터,체육관,"매주 월요일/신정,명절연휴",9:00,22:00,9:00,19:00,Y,,897,샤워실 탈의실 사물함,공단 통합예약시스템에서 예약,,부산광역시 기장군 일광면 체육공원1로 29,,기장군청,051-792-4770,35.30497463,129.24285,2021-05-21,3400000,부산광역시 기장군,부산광역시,기장군,부산광역시 기장군 일광면 원리 39,부산광역시 기장군 일광면 체육공원1로 29
88,월드컵빌리지 풋살장,월드컵빌리지,풋살경기장,"신정,명절연휴",9:00,22:00,9:00,22:00,Y,,140066,,공단 통합예약시스템에서 예약,,부산광역시 기장군 일광면 체육공원1로 29,,기장군청,051-792-4780,35.30497463,129.24285,2021-05-21,3400000,부산광역시 기장군,부산광역시,기장군,부산광역시 기장군 일광면 원리 39,부산광역시 기장군 일광면 체육공원1로 29
89,월드컵빌리지 축구장 인조,월드컵빌리지,축구장,"신정,명절연휴",9:00,22:00,9:00,22:00,Y,,140066,,공단 통합예약시스템에서 예약,,부산광역시 기장군 일광면 체육공원1로 29,,기장군청,051-792-4780,35.30497463,129.24285,2021-05-21,3400000,부산광역시 기장군,부산광역시,기장군,부산광역시 기장군 일광면 원리 39,부산광역시 기장군 일광면 체육공원1로 29
90,월드컵빌리지 축구장 천연,월드컵빌리지,축구장,"신정,명절연휴",9:00,22:00,9:00,22:00,Y,,140066,,공단 통합예약시스템에서 예약,,부산광역시 기장군 일광면 체육공원1로 29,,기장군청,051-792-4780,35.30497463,129.24285,2021-05-21,3400000,부산광역시 기장군,부산광역시,기장군,부산광역시 기장군 일광면 원리 39,부산광역시 기장군 일광면 체육공원1로 29
91,월드컵빌리지 테니스장,월드컵빌리지,테니스장,"신정,명절연휴",9:00,22:00,9:00,22:00,Y,,140066,,공단 통합예약시스템에서 예약,,부산광역시 기장군 일광면 체육공원1로 29,,기장군청,051-792-4780,35.30497463,129.24285,2021-05-21,3400000,부산광역시 기장군,부산광역시,기장군,부산광역시 기장군 일광면 원리 39,부산광역시 기장군 일광면 체육공원1로 29
92,철마체육시설 축구장,철마체육시설,축구장,"신정,명절연휴",9:00,18:00,9:00,18:00,Y,,22226,,공단 통합예약시스템에서 예약,,부산광역시 기장군 철마면 철마로 543,,기장군청,051-792-4820,35.27261529,129.1556788,2021-05-21,3400000,부산광역시 기장군,부산광역시,기장군,부산광역시 기장군 철마면 연구리 566,부산광역시 기장군 철마면 철마로 543
93,철마체육시설 테니스장,철마체육시설,테니스장,"신정,명절연휴",9:00,18:00,9:00,18:00,Y,,22226,,공단 통합예약시스템에서 예약,,부산광역시 기장군 철마면 철마로 543,,기장군청,051-792-4820,35.27261529,129.1556788,2021-05-21,3400000,부산광역시 기장군,부산광역시,기장군,부산광역시 기장군 철마면 연구리 566,부산광역시 기장군 철마면 철마로 543
94,장안천야구장,장안천야구장,야구장,"신정,명절연휴",9:00,22:00,9:00,22:00,Y,,15698,,공단 통합예약시스템에서 예약,,부산광역시 기장군 장안읍 고무로294,,기장군청,051-792-4810,35.33168819,129.2789973,2021-05-21,3400000,부산광역시 기장군,부산광역시,기장군,부산광역시 기장군 장안읍 길천리 342-2,부산광역시 기장군 장안읍 고무로 294
95,기장현대차드림볼파크,기장현대차드림볼파크,야구장,"신정,명절연휴",9:00,22:00,9:00,22:00,Y,,196515,,공단 통합예약시스템에서 예약,,부산광역시 기장군 장안읍 고무로294,,기장군청,051-792-4810,35.33168819,129.2789973,2021-05-21,3400000,부산광역시 기장군,부산광역시,기장군,부산광역시 기장군 장안읍 길천리 342-2,부산광역시 기장군 장안읍 고무로 294
96,기장체육관주경기장,기장체육관,다목적경기장,연중무휴,6:00,22:00,6:00,22:00,Y,,,,,,부산광역시 기장군 기장읍 기장대로 650,,부산광역시 체육시설관리사업소,051-720-1211,35.25208099,129.223457,2021-03-23,6260000,부산광역시,부산광역시,기장군,부산광역시 기장군 기장읍 동부리 1,부산광역시 기장군 기장읍 기장대로 650
97,기장체육관보조경기장,기장체육관,다목적경기장,연중무휴,6:00,22:00,6:00,22:00,Y,,,,,,부산광역시 기장군 기장읍 기장대로 650,,부산광역시 체육시설관리사업소,051-720-1211,35.25208099,129.223457,2021-03-23,6260000,부산광역시,부산광역시,기장군,부산광역시 기장군 기장읍 동부리 1,부산광역시 기장군 기장읍 기장대로 650
98,정관체육시설 축구장,정관체육시설,축구장,"신정,명절연휴",9:00,22:00,9:00,22:00,Y,,21672,,방문/팩스,,부산광역시 기장군 정관읍 정관중앙로 138-11,,기장군청,051-792-4840,35.32853726,129.1838921,2021-05-21,3400000,부산광역시 기장군,부산광역시,기장군,부산광역시 기장군 정관면 방곡리 442,부산광역시 기장군 정관면 정관중앙로 138-11
99,정관체육시설 테니스장,정관체육시설,테니스장,"신정,명절연휴",9:00,22:00,9:00,22:00,Y,,21672,,방문/팩스,,부산광역시 기장군 정관읍 정관중앙로 138-11,,기장군청,051-792-4840,35.32853726,129.1838921,2021-05-21,3400000,부산광역시 기장군,부산광역시,기장군,부산광역시 기장군 정관면 방곡리 442,부산광역시 기장군 정관면 정관중앙로 138-11
100,정관체육시설,정관체육시설,다목적경기장,"설날,추석,신정",9:00,22:00,9:00,22:00,N,200,,"화장실,주차장",팩스,http://www.gijangcmc.or.kr/jgspo/04_intro/01_intro.asp,부산광역시 기장군 정관읍 정관중앙로 138-11,부산광역시 기장군 정관읍 방곡리 442,기장군도시관리공단,051-792-4842,35.3285384,129.1838938,2019-09-10,B552554,기장군도시관리공단,부산광역시,기장군,부산광역시 기장군 정관면 방곡리 442,부산광역시 기장군 정관면 정관중앙로 138-11
